id,name,album,artist,release_date,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5rVj0WJEGMO0WQeX9GG4kh,Bus Stop,20 Golden Greats,The Hollies,1978-07-01,174640,54,0.601,0.698,4,-8.708,0,0.0313,0.103,0.0,0.0893,0.787,136.263,audio_features,spotify:track:5rVj0WJEGMO0WQeX9GG4kh,https://api.spotify.com/v1/tracks/5rVj0WJEGMO0WQeX9GG4kh,https://api.spotify.com/v1/audio-analysis/5rVj0WJEGMO0WQeX9GG4kh,174640,4
3bWGaqVeYKMlLss40mPgNn,"Hello, I Love You",Waiting for the Sun,The Doors,1968-07-03,133200,62,0.597,0.554,11,-14.144,0,0.0425,0.029,0.0,0.0766,0.963,117.835,audio_features,spotify:track:3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/tracks/3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/audio-analysis/3bWGaqVeYKMlLss40mPgNn,133200,4
5UgT7w6zVZjP3oyawMzbiK,The End,The Doors,The Doors,1967-01-04,703373,60,0.347,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,audio_features,spotify:track:5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/tracks/5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/audio-analysis/5UgT7w6zVZjP3oyawMzbiK,703373,4
6eK68flOp1XqQtbWohsdNE,Sessão do Descarrego,Sessão do Descarrego,Filipe Ret,2019-06-12,235306,57,0.778,0.681,0,-7.148,0,0.245,0.247,0.0,0.111,0.142,121.047,audio_features,spotify:track:6eK68flOp1XqQtbWohsdNE,https://api.spotify.com/v1/tracks/6eK68flOp1XqQtbWohsdNE,https://api.spotify.com/v1/audio-analysis/6eK68flOp1XqQtbWohsdNE,235307,4
5MoDQWMDMaAGDEiWsJfeCi,Eternal Flame,The Essential Bangles,The Bangles,2004,238026,68,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,audio_features,spotify:track:5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/tracks/5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/audio-analysis/5MoDQWMDMaAGDEiWsJfeCi,238027,3
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,If You Can Believe Your Eyes & Ears,The Mamas & The Papas,1966-03,162373,77,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
1I4hKktNyLOtRy8ZTxHHtn,Have You Ever Seen The Rain,Chronicle: 20 Greatest Hits (Ecopac),Creedence Clearwater Revival,1976,159986,27,0.77,0.566,0,-8.596,1,0.0285,0.0791,1.25e-05,0.188,0.806,115.989,audio_features,spotify:track:1I4hKktNyLOtRy8ZTxHHtn,https://api.spotify.com/v1/tracks/1I4hKktNyLOtRy8ZTxHHtn,https://api.spotify.com/v1/audio-analysis/1I4hKktNyLOtRy8ZTxHHtn,159987,4
0JlOwlHslZuwK97jySyZuc,Knockin' On Heaven's Door,The Essential Bob Dylan,Bob Dylan,2014-03-25,149960,41,0.509,0.411,7,-11.874,1,0.0289,0.251,0.205,0.11,0.26,139.999,audio_features,spotify:track:0JlOwlHslZuwK97jySyZuc,https://api.spotify.com/v1/tracks/0JlOwlHslZuwK97jySyZuc,https://api.spotify.com/v1/audio-analysis/0JlOwlHslZuwK97jySyZuc,149960,4
5RYLa5P4qweEAKq5U1gdcK,A Kind Of Magic - Remastered 2011,A Kind Of Magic (2011 Remaster),Queen,1986-06-02,264253,68,0.67,0.776,9,-5.874,1,0.0356,0.0184,0.00294,0.128,0.703,130.128,audio_features,spotify:track:5RYLa5P4qweEAKq5U1gdcK,https://api.spotify.com/v1/tracks/5RYLa5P4qweEAKq5U1gdcK,https://api.spotify.com/v1/audio-analysis/5RYLa5P4qweEAKq5U1gdcK,264253,4
0pmpjnU5ass4mkGv3vCUCa,Seamisai,Le cose che vivi,Laura Pausini,1996-09-12,217600,39,0.623,0.227,5,-11.161,1,0.0284,0.853,0.0,0.124,0.326,106.944,audio_features,spotify:track:0pmpjnU5ass4mkGv3vCUCa,https://api.spotify.com/v1/tracks/0pmpjnU5ass4mkGv3vCUCa,https://api.spotify.com/v1/audio-analysis/0pmpjnU5ass4mkGv3vCUCa,217600,4
1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,TRANSLATION,Black Eyed Peas,2020-11-02,222522,83,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,audio_features,spotify:track:1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m,222523,4
2RtSGIuNehcsXIMSxueqNJ,Rock and Roll All Night (Karaoke Version) - Originally Performed By Kiss,The Best Songs of KISS (Karaoke Version) [Sing the Songs of the Stars],Karaoke Diamonds,2013,168496,0,0.656,0.815,1,-9.117,1,0.0363,1.35e-05,0.0483,0.12,0.688,144.771,audio_features,spotify:track:2RtSGIuNehcsXIMSxueqNJ,https://api.spotify.com/v1/tracks/2RtSGIuNehcsXIMSxueqNJ,https://api.spotify.com/v1/audio-analysis/2RtSGIuNehcsXIMSxueqNJ,168497,4
6sErNJw6iQoyYH7dKh3iLo,Strani amori,The Best of Laura Pausini - E ritorno da te,Laura Pausini,2001-10-12,257480,51,0.51,0.455,0,-6.618,1,0.0311,0.579,0.0,0.0913,0.193,77.933,audio_features,spotify:track:6sErNJw6iQoyYH7dKh3iLo,https://api.spotify.com/v1/tracks/6sErNJw6iQoyYH7dKh3iLo,https://api.spotify.com/v1/audio-analysis/6sErNJw6iQoyYH7dKh3iLo,257480,4
7MKyK8XArOe3RzU7EopTzw,Emerald Sword,Symphony of Enchanted Lands,Rhapsody Of Fire,1998,261040,0,0.373,0.876,0,-3.867,0,0.0396,0.000137,0.00211,0.384,0.285,89.983,audio_features,spotify:track:7MKyK8XArOe3RzU7EopTzw,https://api.spotify.com/v1/tracks/7MKyK8XArOe3RzU7EopTzw,https://api.spotify.com/v1/audio-analysis/7MKyK8XArOe3RzU7EopTzw,261040,4
3VObTAziCKm64udBqry9Ax,Orinoco Flow (Sail Away) - Single Version,Orinoco Flow (Sail Away),Enya,1988-10-15,225840,40,0.691,0.439,0,-10.378,1,0.0284,0.678,0.000335,0.127,0.425,114.991,audio_features,spotify:track:3VObTAziCKm64udBqry9Ax,https://api.spotify.com/v1/tracks/3VObTAziCKm64udBqry9Ax,https://api.spotify.com/v1/audio-analysis/3VObTAziCKm64udBqry9Ax,225840,4
3ZANDXVX912sQOC8MjbxER,Summer Nights - From “Grease”,Summer 2019,Various Artists,2019-06-21,216906,29,0.747,0.663,2,-9.415,1,0.0545,0.62,5.24e-05,0.0861,0.606,124.336,audio_features,spotify:track:3ZANDXVX912sQOC8MjbxER,https://api.spotify.com/v1/tracks/3ZANDXVX912sQOC8MjbxER,https://api.spotify.com/v1/audio-analysis/3ZANDXVX912sQOC8MjbxER,216907,4
7iAqvWLgZzXvH38lA06QZg,I Want To Break Free,Bohemian Rhapsody (The Original Soundtrack),Queen,2018-10-19,223080,69,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,audio_features,spotify:track:7iAqvWLgZzXvH38lA06QZg,https://api.spotify.com/v1/tracks/7iAqvWLgZzXvH38lA06QZg,https://api.spotify.com/v1/audio-analysis/7iAqvWLgZzXvH38lA06QZg,223080,4
3iXhLi33EpUfcOwasC8un1,Ta reine,Brol,Angèle,2018-10-05,213200,61,0.668,0.44,9,-10.607,0,0.0801,0.822,3.98e-06,0.0901,0.127,107.091,audio_features,spotify:track:3iXhLi33EpUfcOwasC8un1,https://api.spotify.com/v1/tracks/3iXhLi33EpUfcOwasC8un1,https://api.spotify.com/v1/audio-analysis/3iXhLi33EpUfcOwasC8un1,213200,4
2xZfPZxInlDXDKc6NDts8Z,La foule,de l'accordeoniste a milord,Édith Piaf,1986,178840,57,0.478,0.389,4,-8.54,0,0.0546,0.779,6.66e-06,0.193,0.61,89.765,audio_features,spotify:track:2xZfPZxInlDXDKc6NDts8Z,https://api.spotify.com/v1/tracks/2xZfPZxInlDXDKc6NDts8Z,https://api.spotify.com/v1/audio-analysis/2xZfPZxInlDXDKc6NDts8Z,178840,3
46SYfMvHQwugts4UTmDeSk,Je danse encore,Kingdom (Réédition),Bilal Hassani,2019-10-10,194893,29,0.686,0.625,4,-6.621,0,0.038,0.374,0.0,0.103,0.573,96.977,audio_features,spotify:track:46SYfMvHQwugts4UTmDeSk,https://api.spotify.com/v1/tracks/46SYfMvHQwugts4UTmDeSk,https://api.spotify.com/v1/audio-analysis/46SYfMvHQwugts4UTmDeSk,194893,4
7FMDhuPk4KiG2Y1DV7y56c,je sais pas danser,les failles,Pomme,2019-11-01,138746,54,0.633,0.365,6,-13.264,0,0.0317,0.867,0.0995,0.11,0.113,110.663,audio_features,spotify:track:7FMDhuPk4KiG2Y1DV7y56c,https://api.spotify.com/v1/tracks/7FMDhuPk4KiG2Y1DV7y56c,https://api.spotify.com/v1/audio-analysis/7FMDhuPk4KiG2Y1DV7y56c,138747,4
38r6yp6u6fTSQbaNWkdkEc,Dans ma rue,Zaz,Zaz,2010-05-10,302827,49,0.512,0.297,0,-8.242,0,0.0446,0.753,0.0,0.0514,0.334,125.074,audio_features,spotify:track:38r6yp6u6fTSQbaNWkdkEc,https://api.spotify.com/v1/tracks/38r6yp6u6fTSQbaNWkdkEc,https://api.spotify.com/v1/audio-analysis/38r6yp6u6fTSQbaNWkdkEc,302827,4
2bYI7pBxK76J4uuJjJaW25,Drôle de question,Morale 2,Roméo Elvis,2017-03-17,181702,54,0.676,0.436,9,-13.41,1,0.393,0.549,0.0,0.079,0.321,127.223,audio_features,spotify:track:2bYI7pBxK76J4uuJjJaW25,https://api.spotify.com/v1/tracks/2bYI7pBxK76J4uuJjJaW25,https://api.spotify.com/v1/audio-analysis/2bYI7pBxK76J4uuJjJaW25,181703,3
02JIdsrod3BYucThfUFDUX,Le Festin,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,170786,63,0.439,0.303,3,-10.839,1,0.0422,0.839,0.0,0.071,0.268,139.475,audio_features,spotify:track:02JIdsrod3BYucThfUFDUX,https://api.spotify.com/v1/tracks/02JIdsrod3BYucThfUFDUX,https://api.spotify.com/v1/audio-analysis/02JIdsrod3BYucThfUFDUX,170787,3
6M2ZYgZ2cdu5oCHGI8wamV,Où va le monde,Mystère,La Femme,2016-09-02,337866,53,0.455,0.836,9,-6.536,0,0.0435,0.497,0.000522,0.296,0.555,151.978,audio_features,spotify:track:6M2ZYgZ2cdu5oCHGI8wamV,https://api.spotify.com/v1/tracks/6M2ZYgZ2cdu5oCHGI8wamV,https://api.spotify.com/v1/audio-analysis/6M2ZYgZ2cdu5oCHGI8wamV,337867,4
59HKbTnmmFONvKLAPuc9rF,Nombreux,Brol,Angèle,2018-10-05,192546,51,0.413,0.116,9,-14.978,0,0.092,0.946,0.0,0.108,0.254,77.781,audio_features,spotify:track:59HKbTnmmFONvKLAPuc9rF,https://api.spotify.com/v1/tracks/59HKbTnmmFONvKLAPuc9rF,https://api.spotify.com/v1/audio-analysis/59HKbTnmmFONvKLAPuc9rF,192547,3
65h4yduK6bShDuahteRxgR,À peu près,À peu près,Pomme,2017-10-06,206106,51,0.456,0.658,9,-7.036,0,0.0336,0.407,5.78e-06,0.2,0.289,96.339,audio_features,spotify:track:65h4yduK6bShDuahteRxgR,https://api.spotify.com/v1/tracks/65h4yduK6bShDuahteRxgR,https://api.spotify.com/v1/audio-analysis/65h4yduK6bShDuahteRxgR,206107,3
6JAHfFUuqTEDT7A8eboCib,J'entends,Brol La Suite,Angèle,2019-11-07,217040,52,0.677,0.593,11,-7.734,0,0.1,0.627,0.000299,0.0766,0.357,159.969,audio_features,spotify:track:6JAHfFUuqTEDT7A8eboCib,https://api.spotify.com/v1/tracks/6JAHfFUuqTEDT7A8eboCib,https://api.spotify.com/v1/audio-analysis/6JAHfFUuqTEDT7A8eboCib,217040,4
08qp0YWWVUdqn5Aa2LOcuE,Toutes les machines ont un cœur,Maëlle,Maëlle,2019-11-22,259426,50,0.692,0.526,7,-6.805,1,0.03,0.361,1.91e-06,0.147,0.307,115.038,audio_features,spotify:track:08qp0YWWVUdqn5Aa2LOcuE,https://api.spotify.com/v1/tracks/08qp0YWWVUdqn5Aa2LOcuE,https://api.spotify.com/v1/audio-analysis/08qp0YWWVUdqn5Aa2LOcuE,259427,4
2zWpMvvYIOeklOAalITppF,Les matins,Brol,Angèle,2018-10-05,175360,54,0.637,0.542,8,-9.24,0,0.0647,0.0769,5.7e-06,0.0867,0.519,104.996,audio_features,spotify:track:2zWpMvvYIOeklOAalITppF,https://api.spotify.com/v1/tracks/2zWpMvvYIOeklOAalITppF,https://api.spotify.com/v1/audio-analysis/2zWpMvvYIOeklOAalITppF,175360,4
5PBSQUx6KNuKN4nLT21EKy,Roi,Kingdom,Bilal Hassani,2019-04-26,178266,31,0.549,0.669,6,-6.738,0,0.0388,0.212,0.0,0.121,0.543,140.075,audio_features,spotify:track:5PBSQUx6KNuKN4nLT21EKy,https://api.spotify.com/v1/tracks/5PBSQUx6KNuKN4nLT21EKy,https://api.spotify.com/v1/audio-analysis/5PBSQUx6KNuKN4nLT21EKy,178267,4
6M4nkEPZMj58acftDRTuKL,tous les mêmes,racine carrée,Stromae,2013-01-01,210933,68,0.701,0.637,5,-9.061,0,0.166,0.223,0.00219,0.279,0.647,109.959,audio_features,spotify:track:6M4nkEPZMj58acftDRTuKL,https://api.spotify.com/v1/tracks/6M4nkEPZMj58acftDRTuKL,https://api.spotify.com/v1/audio-analysis/6M4nkEPZMj58acftDRTuKL,210933,4
0zzImJXsbyoDJt8P6jk6eN,les oiseaux,les failles,Pomme,2019-11-01,196493,41,0.428,0.113,9,-12.73,1,0.0319,0.981,1.76e-05,0.218,0.099,103.15,audio_features,spotify:track:0zzImJXsbyoDJt8P6jk6eN,https://api.spotify.com/v1/tracks/0zzImJXsbyoDJt8P6jk6eN,https://api.spotify.com/v1/audio-analysis/0zzImJXsbyoDJt8P6jk6eN,196493,3
5WhMVZ58MqdvACu3OaP5cZ,Je vole,Chambre 12,Louane,2015-03-02,216306,57,0.514,0.0919,3,-13.168,1,0.0458,0.931,0.0,0.0655,0.429,99.294,audio_features,spotify:track:5WhMVZ58MqdvACu3OaP5cZ,https://api.spotify.com/v1/tracks/5WhMVZ58MqdvACu3OaP5cZ,https://api.spotify.com/v1/audio-analysis/5WhMVZ58MqdvACu3OaP5cZ,216307,4
3b89BehicGUgc60pLBo092,Flou,Brol,Angèle,2018-10-05,196920,58,0.682,0.52,5,-9.623,0,0.0589,0.697,5.44e-06,0.265,0.468,112.965,audio_features,spotify:track:3b89BehicGUgc60pLBo092,https://api.spotify.com/v1/tracks/3b89BehicGUgc60pLBo092,https://api.spotify.com/v1/audio-analysis/3b89BehicGUgc60pLBo092,196920,4
1ZV4ZCUVOwt5gSnWoQEnY2,Je veux tes yeux,Brol,Angèle,2018-10-05,205360,52,0.712,0.402,5,-8.636,0,0.0441,0.755,0.0,0.0875,0.352,102.001,audio_features,spotify:track:1ZV4ZCUVOwt5gSnWoQEnY2,https://api.spotify.com/v1/tracks/1ZV4ZCUVOwt5gSnWoQEnY2,https://api.spotify.com/v1/audio-analysis/1ZV4ZCUVOwt5gSnWoQEnY2,205360,4
3XHJRxjvpzz3Sq4foccQI2,Le long de la route,Zaz,Zaz,2010-05-10,206746,53,0.699,0.659,7,-9.613,0,0.0618,0.239,0.0,0.117,0.691,125.062,audio_features,spotify:track:3XHJRxjvpzz3Sq4foccQI2,https://api.spotify.com/v1/tracks/3XHJRxjvpzz3Sq4foccQI2,https://api.spotify.com/v1/audio-analysis/3XHJRxjvpzz3Sq4foccQI2,206747,4
4FmiciU3ZmfgABlbCSXcWw,La vie en rose,de l'accordeoniste a milord,Édith Piaf,1986,186973,60,0.39,0.302,8,-8.687,1,0.0321,0.984,0.0,0.0871,0.422,82.52,audio_features,spotify:track:4FmiciU3ZmfgABlbCSXcWw,https://api.spotify.com/v1/tracks/4FmiciU3ZmfgABlbCSXcWw,https://api.spotify.com/v1/audio-analysis/4FmiciU3ZmfgABlbCSXcWw,186973,4
4WB9OeauHXnGOMUK4s80gM,Trop beau,Jeannine,Lomepal,2018-12-07,244586,66,0.748,0.66,4,-6.034,0,0.0404,0.295,5.56e-06,0.0883,0.324,123.902,audio_features,spotify:track:4WB9OeauHXnGOMUK4s80gM,https://api.spotify.com/v1/tracks/4WB9OeauHXnGOMUK4s80gM,https://api.spotify.com/v1/audio-analysis/4WB9OeauHXnGOMUK4s80gM,244587,4
0pQPNRC5rDaJCfpBWQ2jMw,Papa Maman,Contre soirée,Bilal Hassani,2020-11-06,171480,26,0.554,0.736,6,-6.412,0,0.159,0.322,0.0,0.0925,0.422,75.01,audio_features,spotify:track:0pQPNRC5rDaJCfpBWQ2jMw,https://api.spotify.com/v1/tracks/0pQPNRC5rDaJCfpBWQ2jMw,https://api.spotify.com/v1/audio-analysis/0pQPNRC5rDaJCfpBWQ2jMw,171480,4
3iBOe7U7kRPNIoL3QLCVu2,La thune,Brol,Angèle,2018-10-05,201906,56,0.702,0.593,11,-8.339,1,0.0532,0.526,1.09e-05,0.112,0.522,145.039,audio_features,spotify:track:3iBOe7U7kRPNIoL3QLCVu2,https://api.spotify.com/v1/tracks/3iBOe7U7kRPNIoL3QLCVu2,https://api.spotify.com/v1/audio-analysis/3iBOe7U7kRPNIoL3QLCVu2,201907,4
50cDSGx5RUTjwUS8UCO2eX,Toutes des putes,Mon premier album avec d'autres instruments que juste la guitare,Giedre,2014-01-20,128764,28,0.851,0.673,0,-7.183,1,0.0319,0.282,0.0153,0.0544,0.773,132.091,audio_features,spotify:track:50cDSGx5RUTjwUS8UCO2eX,https://api.spotify.com/v1/tracks/50cDSGx5RUTjwUS8UCO2eX,https://api.spotify.com/v1/audio-analysis/50cDSGx5RUTjwUS8UCO2eX,128765,4
0Uy2DEV9vQRFrCg4CLY6wY,Nous deux contre le reste du monde,La femme idéale,Ben Mazué,2017-09-15,222413,51,0.709,0.556,7,-8.911,1,0.0847,0.36,0.000204,0.109,0.232,112.04,audio_features,spotify:track:0Uy2DEV9vQRFrCg4CLY6wY,https://api.spotify.com/v1/tracks/0Uy2DEV9vQRFrCg4CLY6wY,https://api.spotify.com/v1/audio-analysis/0Uy2DEV9vQRFrCg4CLY6wY,222413,4
3dkIE8P7hvl3tHl9KSb6dA,"Non, je ne regrette rien",Eternelle,Édith Piaf,1987-10-31,142280,64,0.382,0.354,7,-6.595,1,0.0289,0.858,3.11e-06,0.168,0.435,87.018,audio_features,spotify:track:3dkIE8P7hvl3tHl9KSb6dA,https://api.spotify.com/v1/tracks/3dkIE8P7hvl3tHl9KSb6dA,https://api.spotify.com/v1/audio-analysis/3dkIE8P7hvl3tHl9KSb6dA,142280,4
3F4lJ6T5o1hN7CGfhH6TY9,Perdus,Brol La Suite,Angèle,2019-11-07,183680,49,0.603,0.526,6,-8.255,0,0.0396,0.814,0.0,0.106,0.461,137.885,audio_features,spotify:track:3F4lJ6T5o1hN7CGfhH6TY9,https://api.spotify.com/v1/tracks/3F4lJ6T5o1hN7CGfhH6TY9,https://api.spotify.com/v1/audio-analysis/3F4lJ6T5o1hN7CGfhH6TY9,183680,4
7as88HhLbDLgobaSbJrVBs,Ceux qui rêvent,À peu près,Pomme,2017-10-06,118386,62,0.432,0.419,8,-8.018,0,0.0346,0.869,7.94e-05,0.103,0.658,133.713,audio_features,spotify:track:7as88HhLbDLgobaSbJrVBs,https://api.spotify.com/v1/tracks/7as88HhLbDLgobaSbJrVBs,https://api.spotify.com/v1/audio-analysis/7as88HhLbDLgobaSbJrVBs,118387,4
1UQKfmCH2wxVXTAVMUXiEj,La loi de Murphy,Brol,Angèle,2018-10-05,195173,52,0.354,0.734,2,-8.452,0,0.471,0.142,4.41e-05,0.144,0.259,191.141,audio_features,spotify:track:1UQKfmCH2wxVXTAVMUXiEj,https://api.spotify.com/v1/tracks/1UQKfmCH2wxVXTAVMUXiEj,https://api.spotify.com/v1/audio-analysis/1UQKfmCH2wxVXTAVMUXiEj,195173,4
5IpgXFFwZP20UeG7JXg5SP,Éblouie par la nuit,Zaz,Zaz,2010-05-10,163306,55,0.608,0.47,6,-6.493,0,0.0662,0.657,0.000216,0.0802,0.672,74.838,audio_features,spotify:track:5IpgXFFwZP20UeG7JXg5SP,https://api.spotify.com/v1/tracks/5IpgXFFwZP20UeG7JXg5SP,https://api.spotify.com/v1/audio-analysis/5IpgXFFwZP20UeG7JXg5SP,163307,4
6x53YxdtkR2rGLptZCLgUx,Les passants,Zaz,Zaz,2010-05-10,213420,58,0.742,0.658,0,-6.289,0,0.115,0.358,0.0,0.0685,0.609,153.769,audio_features,spotify:track:6x53YxdtkR2rGLptZCLgUx,https://api.spotify.com/v1/tracks/6x53YxdtkR2rGLptZCLgUx,https://api.spotify.com/v1/audio-analysis/6x53YxdtkR2rGLptZCLgUx,213421,4
2AMysGXOe0zzZJMtH3Nizb,Formidable,racine carrée,Stromae,2013-01-01,213933,66,0.513,0.628,4,-9.056,0,0.19,0.0997,0.0,0.146,0.501,70.568,audio_features,spotify:track:2AMysGXOe0zzZJMtH3Nizb,https://api.spotify.com/v1/tracks/2AMysGXOe0zzZJMtH3Nizb,https://api.spotify.com/v1/audio-analysis/2AMysGXOe0zzZJMtH3Nizb,213933,4
5D102E41cfcr2aj5BZr1fk,Random,Random,Eddy de Pretto,2018-01-19,250986,23,0.592,0.598,7,-7.212,0,0.332,0.51,0.0,0.0959,0.481,106.788,audio_features,spotify:track:5D102E41cfcr2aj5BZr1fk,https://api.spotify.com/v1/tracks/5D102E41cfcr2aj5BZr1fk,https://api.spotify.com/v1/audio-analysis/5D102E41cfcr2aj5BZr1fk,250987,5
2GYHyAoLWpkxLVa4oYTVko,Alors on danse,Cheese,Stromae,2010-01-01,206066,78,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,audio_features,spotify:track:2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/tracks/2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/audio-analysis/2GYHyAoLWpkxLVa4oYTVko,206067,4
1HYiZbH7QTKfOUe9AmvbJr,anxiété,les failles,Pomme,2019-11-01,230826,56,0.562,0.413,9,-11.356,0,0.0292,0.934,0.262,0.114,0.211,122.127,audio_features,spotify:track:1HYiZbH7QTKfOUe9AmvbJr,https://api.spotify.com/v1/tracks/1HYiZbH7QTKfOUe9AmvbJr,https://api.spotify.com/v1/audio-analysis/1HYiZbH7QTKfOUe9AmvbJr,230827,4
6CRn2SOULrzIuqll4nH2lG,Victime des réseaux,Brol,Angèle,2018-10-05,202693,49,0.701,0.4,10,-10.134,0,0.357,0.765,1.49e-06,0.105,0.272,91.995,audio_features,spotify:track:6CRn2SOULrzIuqll4nH2lG,https://api.spotify.com/v1/tracks/6CRn2SOULrzIuqll4nH2lG,https://api.spotify.com/v1/audio-analysis/6CRn2SOULrzIuqll4nH2lG,202693,4
06O3hxudc6V0BOuoCFSy71,Tout oublier,Brol,Angèle,2018-10-05,202120,62,0.692,0.542,11,-7.9,0,0.197,0.493,2.75e-06,0.247,0.285,105.005,audio_features,spotify:track:06O3hxudc6V0BOuoCFSy71,https://api.spotify.com/v1/tracks/06O3hxudc6V0BOuoCFSy71,https://api.spotify.com/v1/audio-analysis/06O3hxudc6V0BOuoCFSy71,202120,4
26BdVNA5Fg6V1myBcxMjdx,Tu me regardes,Brol La Suite,Angèle,2019-11-07,192173,56,0.49,0.497,7,-9.844,0,0.0968,0.526,4.57e-06,0.101,0.392,87.477,audio_features,spotify:track:26BdVNA5Fg6V1myBcxMjdx,https://api.spotify.com/v1/tracks/26BdVNA5Fg6V1myBcxMjdx,https://api.spotify.com/v1/audio-analysis/26BdVNA5Fg6V1myBcxMjdx,192173,4
1MqzIgGsHP4cNjPboevsfq,Tourner Dans Le Vide,Mini World,Indila,2014-01-01,246093,63,0.594,0.698,6,-8.645,0,0.0428,0.103,0.0,0.173,0.376,119.991,audio_features,spotify:track:1MqzIgGsHP4cNjPboevsfq,https://api.spotify.com/v1/tracks/1MqzIgGsHP4cNjPboevsfq,https://api.spotify.com/v1/audio-analysis/1MqzIgGsHP4cNjPboevsfq,246093,4
2TL8q8EO60b9lWeozfqYnG,Flemme,Brol,Angèle,2018-10-05,256106,52,0.757,0.672,0,-8.776,0,0.0599,0.0575,0.000349,0.127,0.185,111.652,audio_features,spotify:track:2TL8q8EO60b9lWeozfqYnG,https://api.spotify.com/v1/tracks/2TL8q8EO60b9lWeozfqYnG,https://api.spotify.com/v1/audio-analysis/2TL8q8EO60b9lWeozfqYnG,256107,4
3U5x1rplpJNKR3Xg88EfLi,Jalousie,Brol,Angèle,2018-10-05,225706,54,0.588,0.443,7,-10.019,0,0.0411,0.811,6.16e-05,0.118,0.335,89.951,audio_features,spotify:track:3U5x1rplpJNKR3Xg88EfLi,https://api.spotify.com/v1/tracks/3U5x1rplpJNKR3Xg88EfLi,https://api.spotify.com/v1/audio-analysis/3U5x1rplpJNKR3Xg88EfLi,225707,4
70FoefoKvVzQv5EPrt9OJ5,Jaloux,Kingdom,Bilal Hassani,2019-04-26,176920,26,0.642,0.712,9,-6.654,0,0.0824,0.0908,1.71e-06,0.101,0.229,109.981,audio_features,spotify:track:70FoefoKvVzQv5EPrt9OJ5,https://api.spotify.com/v1/tracks/70FoefoKvVzQv5EPrt9OJ5,https://api.spotify.com/v1/audio-analysis/70FoefoKvVzQv5EPrt9OJ5,176920,4
7Gz7hw8hcSdgV0j5gN5x92,La dalle,En attendant l’album,L.E.J,2015-12-04,203226,44,0.854,0.442,11,-9.687,0,0.103,0.608,0.0,0.0816,0.86,118.01,audio_features,spotify:track:7Gz7hw8hcSdgV0j5gN5x92,https://api.spotify.com/v1/tracks/7Gz7hw8hcSdgV0j5gN5x92,https://api.spotify.com/v1/audio-analysis/7Gz7hw8hcSdgV0j5gN5x92,203227,4
2jX5c5RFp0A9E1GDsvGxIa,Balance ton quoi,Brol,Angèle,2018-10-05,189480,66,0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-05,0.276,0.381,115.932,audio_features,spotify:track:2jX5c5RFp0A9E1GDsvGxIa,https://api.spotify.com/v1/tracks/2jX5c5RFp0A9E1GDsvGxIa,https://api.spotify.com/v1/audio-analysis/2jX5c5RFp0A9E1GDsvGxIa,189480,4
7rBP4bLjMLNkix1nGHjheP,Oui ou non,Brol La Suite,Angèle,2019-11-07,196800,64,0.649,0.574,2,-7.856,1,0.143,0.635,1.28e-05,0.161,0.361,199.906,audio_features,spotify:track:7rBP4bLjMLNkix1nGHjheP,https://api.spotify.com/v1/tracks/7rBP4bLjMLNkix1nGHjheP,https://api.spotify.com/v1/audio-analysis/7rBP4bLjMLNkix1nGHjheP,196800,4
