,id,name,album,artist,release_date,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,cluster
219,1S4Bx812xwu5VrLoow5HOm,"Vivaldi: Cello Concerto in E-Flat Major, RV 408: III. Allegro",Vivaldi Cello Concertos,Antonio Vivaldi,2008-11-03,111906,4,0.403,0.294,3,-18.836,1,0.0433,0.923,0.943,0.0871,0.839,155.399,audio_features,spotify:track:1S4Bx812xwu5VrLoow5HOm,https://api.spotify.com/v1/tracks/1S4Bx812xwu5VrLoow5HOm,https://api.spotify.com/v1/audio-analysis/1S4Bx812xwu5VrLoow5HOm,111907,3,9
220,7lA7sGWejPjJHkykD7oiEF,"Bruch: Kol Nidrei, Op. 47",Works for Cello and Orchestra,Han-Na Chang,1996-01-09,756293,2,0.0722,0.0569,2,-24.127,1,0.0484,0.969,0.902,0.169,0.0366,76.868,audio_features,spotify:track:7lA7sGWejPjJHkykD7oiEF,https://api.spotify.com/v1/tracks/7lA7sGWejPjJHkykD7oiEF,https://api.spotify.com/v1/audio-analysis/7lA7sGWejPjJHkykD7oiEF,756293,3,3
221,6GMBhsvaP1IarQ3bmOu3Gc,"Biber: Violin Sonata No. 11 in G Major, C. 100, ""The Resurrection"" (from ""The Glorious Mysteries""): I. Sonata",Biber: The Mystery Sonatas,Heinrich Ignaz Franz von Biber,1990-01-01,167440,1,0.26,0.0879,6,-19.588,1,0.0475,0.549,0.000649,0.15,0.0397,167.58,audio_features,spotify:track:6GMBhsvaP1IarQ3bmOu3Gc,https://api.spotify.com/v1/tracks/6GMBhsvaP1IarQ3bmOu3Gc,https://api.spotify.com/v1/audio-analysis/6GMBhsvaP1IarQ3bmOu3Gc,167440,3,7
222,1VbNnIyZvSG0YSTsemMlSm,"Biber: Violin Sonata No. 11 in G Major, C. 100, ""The Resurrection"" (from ""The Glorious Mysteries""): II. Surrexit Christus hodie",Biber: The Mystery Sonatas,Heinrich Ignaz Franz von Biber,1990-01-01,255946,1,0.125,0.104,6,-19.036,1,0.0414,0.693,0.000213,0.147,0.149,169.599,audio_features,spotify:track:1VbNnIyZvSG0YSTsemMlSm,https://api.spotify.com/v1/tracks/1VbNnIyZvSG0YSTsemMlSm,https://api.spotify.com/v1/audio-analysis/1VbNnIyZvSG0YSTsemMlSm,255947,5,7
223,6lqlPIXFijMKPDgTc4FbGW,"Biber: Violin Sonata No. 12 in C Major, C. 101, ""The Ascension"" (from ""The Glorious Mysteries""): I. Intrada",Biber: The Mystery Sonatas,Heinrich Ignaz Franz von Biber,1990-01-01,37093,0,0.48,0.329,11,-15.991,1,0.0468,0.896,0.31,0.0987,0.0556,104.592,audio_features,spotify:track:6lqlPIXFijMKPDgTc4FbGW,https://api.spotify.com/v1/tracks/6lqlPIXFijMKPDgTc4FbGW,https://api.spotify.com/v1/audio-analysis/6lqlPIXFijMKPDgTc4FbGW,37093,5,1
224,2PvqhaYNHP4zHQynKeook4,"Biber: Passacaglia in G Minor for Solo Violin, ""The Guardian Angel""",Biber: The Mystery Sonatas,Heinrich Ignaz Franz von Biber,1990-01-01,529946,6,0.236,0.0358,6,-23.46,0,0.0435,0.978,0.398,0.0654,0.202,102.88,audio_features,spotify:track:2PvqhaYNHP4zHQynKeook4,https://api.spotify.com/v1/tracks/2PvqhaYNHP4zHQynKeook4,https://api.spotify.com/v1/audio-analysis/2PvqhaYNHP4zHQynKeook4,529947,3,7
225,1j9RJ4crb3Jmkft5SCz1jl,"Concerto grosso in F, Op.6, No.12: 2. Allegro",Corelli: 6 Concertos Grosso Op.6,Arcangelo Corelli,1988-01-01,139640,20,0.533,0.277,4,-17.983,1,0.0358,0.825,0.0961,0.302,0.754,137.34,audio_features,spotify:track:1j9RJ4crb3Jmkft5SCz1jl,https://api.spotify.com/v1/tracks/1j9RJ4crb3Jmkft5SCz1jl,https://api.spotify.com/v1/audio-analysis/1j9RJ4crb3Jmkft5SCz1jl,139640,4,8
226,3MmVv3l2JyxfNYGNdSyUXR,"Concerto grosso in F, Op.6, No.12: 4. Sarabanda: Vivace",Corelli: 6 Concertos Grosso Op.6,Arcangelo Corelli,1988-01-01,49293,18,0.369,0.111,4,-16.419,1,0.0382,0.773,0.0,0.445,0.8,168.304,audio_features,spotify:track:3MmVv3l2JyxfNYGNdSyUXR,https://api.spotify.com/v1/tracks/3MmVv3l2JyxfNYGNdSyUXR,https://api.spotify.com/v1/audio-analysis/3MmVv3l2JyxfNYGNdSyUXR,49293,3,1
227,5Uij8aixM2ONWdAGFAjdAs,"Bach, CPE: Flute Concerto in D Minor, Wq 22, H. 425: III. Allegro di molto","Bach, C.P.E.: Flute Concertos",Carl Philipp Emanuel Bach,2016-11-04,374007,21,0.528,0.268,5,-18.09,1,0.0382,0.931,0.772,0.111,0.635,83.644,audio_features,spotify:track:5Uij8aixM2ONWdAGFAjdAs,https://api.spotify.com/v1/tracks/5Uij8aixM2ONWdAGFAjdAs,https://api.spotify.com/v1/audio-analysis/5Uij8aixM2ONWdAGFAjdAs,374008,4,9
228,1e1Jqsyjw8L7Sg3WN7yGEx,"Bach, CPE: Flute Concerto in D Minor, Wq 22, H. 425: I. Allegro","Bach, C.P.E.: Flute Concertos",Carl Philipp Emanuel Bach,2016-11-04,437367,17,0.564,0.205,2,-20.257,0,0.0445,0.948,0.856,0.0964,0.754,96.139,audio_features,spotify:track:1e1Jqsyjw8L7Sg3WN7yGEx,https://api.spotify.com/v1/tracks/1e1Jqsyjw8L7Sg3WN7yGEx,https://api.spotify.com/v1/audio-analysis/1e1Jqsyjw8L7Sg3WN7yGEx,437367,4,9
229,5UO0mq9xiBiwwfA91u8YQn,Marche pour la cérémonie des Turcs (Jean-Baptiste Lully),Tous les matins du monde (Bande originale du film),Jordi Savall,2001-01-01,139337,42,0.515,0.329,9,-10.295,1,0.0279,0.545,0.952,0.117,0.543,144.34,audio_features,spotify:track:5UO0mq9xiBiwwfA91u8YQn,https://api.spotify.com/v1/tracks/5UO0mq9xiBiwwfA91u8YQn,https://api.spotify.com/v1/audio-analysis/5UO0mq9xiBiwwfA91u8YQn,139337,4,9
230,4aWL0gzaS5t7Ilofd74twY,Improvisation sur les folies d'Espagne - Alain Corneau's Original Motion Soundtrack,Tous les matins du monde (Alain Corneau's Original Motion Soundtrack),Various Artists,1991-01-01,71506,10,0.366,0.0439,11,-24.692,1,0.0451,0.892,0.949,0.0994,0.367,79.472,audio_features,spotify:track:4aWL0gzaS5t7Ilofd74twY,https://api.spotify.com/v1/tracks/4aWL0gzaS5t7Ilofd74twY,https://api.spotify.com/v1/audio-analysis/4aWL0gzaS5t7Ilofd74twY,71507,3,3
231,5MuzNi5TfgxVICSWYQDAH2,"Sonata No. 12 for Violin and Piano in D Minor, Op. 5","Corelli: Sonata No. 12 for Violin and Piano in D Minor, Op. 5 ""Folies d'Espagne""",Leon Spierer,2013-06-25,871693,0,0.408,0.143,2,-14.412,0,0.0461,0.945,0.72,0.133,0.282,100.985,audio_features,spotify:track:5MuzNi5TfgxVICSWYQDAH2,https://api.spotify.com/v1/tracks/5MuzNi5TfgxVICSWYQDAH2,https://api.spotify.com/v1/audio-analysis/5MuzNi5TfgxVICSWYQDAH2,871693,4,9
232,4VRcCHaxMHugywsyc33xZa,"String Sextet No. 1 in B flat major, Op. 18: Andante ma moderato",Brahms: The String Sextets,Johannes Brahms,2007-05-30,582493,21,0.172,0.0781,0,-21.405,1,0.0421,0.966,0.735,0.119,0.0849,88.385,audio_features,spotify:track:4VRcCHaxMHugywsyc33xZa,https://api.spotify.com/v1/tracks/4VRcCHaxMHugywsyc33xZa,https://api.spotify.com/v1/audio-analysis/4VRcCHaxMHugywsyc33xZa,582493,4,3
233,6bTyqCIx8impKtmonUkVfo,"String Sextet No. 1 in B-Flat Major, Op. 18: II. Andante ma moderato",Brahms: String Sextets,Johannes Brahms,1996-07-15,492160,5,0.22,0.104,0,-19.763,1,0.0417,0.927,0.905,0.136,0.109,105.508,audio_features,spotify:track:6bTyqCIx8impKtmonUkVfo,https://api.spotify.com/v1/tracks/6bTyqCIx8impKtmonUkVfo,https://api.spotify.com/v1/audio-analysis/6bTyqCIx8impKtmonUkVfo,491799,4,3
234,6B5xEOgi0Cs3CKRxrgwZGk,"Brahms: String Sextet No. 1 in B-Flat Major, Op. 18: II. Andante ma moderato",Brahms: String Sextets (Live from Aix Easter Festival 2016),Johannes Brahms,2017-03-03,562586,10,0.226,0.189,2,-15.255,1,0.0393,0.798,0.249,0.116,0.131,101.302,audio_features,spotify:track:6B5xEOgi0Cs3CKRxrgwZGk,https://api.spotify.com/v1/tracks/6B5xEOgi0Cs3CKRxrgwZGk,https://api.spotify.com/v1/audio-analysis/6B5xEOgi0Cs3CKRxrgwZGk,562587,4,7
235,3QoN25Z3VscZIMMhIqxfOM,"Kol Nidrei, Op.47 - Adagio on Hebrew Melodies for Cello and Orchestra (Adagio ma non troppo)",Saint-Saens: Cello Concerto / Lalo: Cello Concerto / Bruch: Kol Nidrei,Matt Haimovitz,1989-01-01,736400,23,0.157,0.111,2,-22.467,1,0.0416,0.951,0.778,0.0897,0.039,101.172,audio_features,spotify:track:3QoN25Z3VscZIMMhIqxfOM,https://api.spotify.com/v1/tracks/3QoN25Z3VscZIMMhIqxfOM,https://api.spotify.com/v1/audio-analysis/3QoN25Z3VscZIMMhIqxfOM,736400,5,3
236,2zWhAyTNhl937ECe6xpkin,El Rey De Francia,La Lira D'Esperia (La Vièle Médiévale / The Medieval Fiddle),Jordi Savall,2009-08-25,156826,3,0.238,0.0267,4,-28.852,0,0.0445,0.944,0.833,0.0657,0.101,95.685,audio_features,spotify:track:2zWhAyTNhl937ECe6xpkin,https://api.spotify.com/v1/tracks/2zWhAyTNhl937ECe6xpkin,https://api.spotify.com/v1/audio-analysis/2zWhAyTNhl937ECe6xpkin,156827,4,3
237,7mrMopCfUC4Eds5WTwmCWa,Folias Criollas,Altre Follie (1500-1750),Jordi Savall,2005-01-01,207240,34,0.43,0.337,9,-19.577,0,0.0729,0.552,0.0814,0.0911,0.641,93.698,audio_features,spotify:track:7mrMopCfUC4Eds5WTwmCWa,https://api.spotify.com/v1/tracks/7mrMopCfUC4Eds5WTwmCWa,https://api.spotify.com/v1/audio-analysis/7mrMopCfUC4Eds5WTwmCWa,207240,3,1
238,3oB7MnflhpIfIPkUMBn3dg,Folias (A 3) Echa Para Mi Señora Doña Tarolilla De Carallenos,Altre Follie (1500-1750),Jordi Savall,2005-01-01,269627,23,0.281,0.204,11,-16.498,1,0.0422,0.596,4.61e-06,0.104,0.258,84.127,audio_features,spotify:track:3oB7MnflhpIfIPkUMBn3dg,https://api.spotify.com/v1/tracks/3oB7MnflhpIfIPkUMBn3dg,https://api.spotify.com/v1/audio-analysis/3oB7MnflhpIfIPkUMBn3dg,269627,4,1
239,1kIKi7xBQrXYkrEVDLKwf7,"Folía: ""Rodrigo Martínez"" (Anonyme, improvisation d’après le villancico du C. M. Palacio No. 12)",Erasme - Eloge de la folie (Version française),La Capella Reial De Catalunya,2012,189653,26,0.427,0.338,5,-24.879,1,0.0387,0.932,0.301,0.488,0.623,141.074,audio_features,spotify:track:1kIKi7xBQrXYkrEVDLKwf7,https://api.spotify.com/v1/tracks/1kIKi7xBQrXYkrEVDLKwf7,https://api.spotify.com/v1/audio-analysis/1kIKi7xBQrXYkrEVDLKwf7,189653,3,1
240,20gBMyMIGhWiQzEbCRU500,"Sonata for Violin & Piano, No. 2, 'Poeme Mystique'","Bloch, Janacek, Shostakovich: Violin Sonatas",Midori,2013-09-30,1199933,4,0.229,0.0925,0,-22.304,1,0.0442,0.933,0.00095,0.34,0.0369,134.651,audio_features,spotify:track:20gBMyMIGhWiQzEbCRU500,https://api.spotify.com/v1/tracks/20gBMyMIGhWiQzEbCRU500,https://api.spotify.com/v1/audio-analysis/20gBMyMIGhWiQzEbCRU500,1199933,3,7
241,6cC6h5E351deEGFd7Kh9uy,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor (Tema con variazioni. Quasi presto)",Paganini: 24 Caprices,Niccolò Paganini,2000-02-01,268853,55,0.465,0.128,9,-17.628,0,0.0519,0.978,0.271,0.0423,0.428,111.471,audio_features,spotify:track:6cC6h5E351deEGFd7Kh9uy,https://api.spotify.com/v1/tracks/6cC6h5E351deEGFd7Kh9uy,https://api.spotify.com/v1/audio-analysis/6cC6h5E351deEGFd7Kh9uy,268853,4,1
242,5EThY2OL12tVGFNeMbrZxB,Distant Green Valley,Silk Road Journeys: Beyond the Horizon (Remastered),Yo-Yo Ma & The Silk Road Ensemble,2005,425826,16,0.265,0.161,4,-19.439,0,0.0402,0.883,0.876,0.157,0.168,71.875,audio_features,spotify:track:5EThY2OL12tVGFNeMbrZxB,https://api.spotify.com/v1/tracks/5EThY2OL12tVGFNeMbrZxB,https://api.spotify.com/v1/audio-analysis/5EThY2OL12tVGFNeMbrZxB,425827,4,3
243,6DbYlWb6hAB4lOnOMWoR8F,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Elgar: Cello Concerto,Edward Elgar,1965,481866,41,0.124,0.0978,4,-22.849,0,0.0432,0.952,0.218,0.112,0.0433,96.309,audio_features,spotify:track:6DbYlWb6hAB4lOnOMWoR8F,https://api.spotify.com/v1/tracks/6DbYlWb6hAB4lOnOMWoR8F,https://api.spotify.com/v1/audio-analysis/6DbYlWb6hAB4lOnOMWoR8F,481867,4,7
244,1clJMyaRqkjyuwVHRPFOa0,Cello Concerto No. 2 in D Hob. VIIb/2: III. Rondo: Allegro,Haydn - Cello Concertos Nos. 1 & 2; Sinfonia Overtura,Franz Joseph Haydn,1998-01-01,290066,0,0.359,0.143,2,-18.85,1,0.0408,0.99,0.698,0.0654,0.398,137.618,audio_features,spotify:track:1clJMyaRqkjyuwVHRPFOa0,https://api.spotify.com/v1/tracks/1clJMyaRqkjyuwVHRPFOa0,https://api.spotify.com/v1/audio-analysis/1clJMyaRqkjyuwVHRPFOa0,290067,1,3
245,1kL6zwUJDfJ4t2Tyjnp7Vn,Passacaglia for Violin and Cello (After G.F. Handel's Suite No. 7 in G Minor),Passacaglia for Violin and Cello (After G.F. Handel's Suite No. 7 in G Minor),Johan Halvorsen,2021-04-02,427616,2,0.349,0.162,7,-18.465,0,0.0516,0.802,0.33,0.0924,0.132,95.613,audio_features,spotify:track:1kL6zwUJDfJ4t2Tyjnp7Vn,https://api.spotify.com/v1/tracks/1kL6zwUJDfJ4t2Tyjnp7Vn,https://api.spotify.com/v1/audio-analysis/1kL6zwUJDfJ4t2Tyjnp7Vn,427616,4,7
246,76G9uOCj0VtkBsblcN733R,Passacaglia and Sarabande for Violin and Viola (With Variations on a Theme by Handel),"Collaborations - Works by Tchaikovsky, Dvorák, Halvorsen, Walton and Williams",Itzhak Perlman,1991,422933,8,0.449,0.256,7,-19.918,0,0.175,0.958,0.884,0.668,0.336,111.656,audio_features,spotify:track:76G9uOCj0VtkBsblcN733R,https://api.spotify.com/v1/tracks/76G9uOCj0VtkBsblcN733R,https://api.spotify.com/v1/audio-analysis/76G9uOCj0VtkBsblcN733R,422933,4,0
247,6X7t8TzUFnROep0VY3eUth,"Violin Concerto No.1 in A minor, BWV 1041: 1. (Allegro moderato)","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,236240,6,0.495,0.194,8,-20.036,0,0.0415,0.82,0.00219,0.307,0.599,89.42,audio_features,spotify:track:6X7t8TzUFnROep0VY3eUth,https://api.spotify.com/v1/tracks/6X7t8TzUFnROep0VY3eUth,https://api.spotify.com/v1/audio-analysis/6X7t8TzUFnROep0VY3eUth,236240,4,1
248,2PvYd0hkU8tdDoDQUbbQAj,"Violin Concerto No.1 in A minor, BWV 1041: 3. Allegro assai","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,235266,6,0.413,0.18,8,-19.666,0,0.0529,0.804,0.000278,0.0783,0.631,113.394,audio_features,spotify:track:2PvYd0hkU8tdDoDQUbbQAj,https://api.spotify.com/v1/tracks/2PvYd0hkU8tdDoDQUbbQAj,https://api.spotify.com/v1/audio-analysis/2PvYd0hkU8tdDoDQUbbQAj,235267,3,1
249,5yCfMhRj722Nzw5I7056fh,"Violin Concerto No.2 in E, BWV 1042: 1. Allegro","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,479200,5,0.493,0.212,3,-18.67,1,0.0401,0.826,0.000355,0.0745,0.56,91.256,audio_features,spotify:track:5yCfMhRj722Nzw5I7056fh,https://api.spotify.com/v1/tracks/5yCfMhRj722Nzw5I7056fh,https://api.spotify.com/v1/audio-analysis/5yCfMhRj722Nzw5I7056fh,479200,4,1
250,6pUCvNAZg7u93mE2fd575g,"Violin Concerto No.2 in E, BWV 1042: 2. Adagio","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,350333,2,0.186,0.0426,0,-24.628,0,0.0446,0.745,0.000119,0.121,0.112,126.679,audio_features,spotify:track:6pUCvNAZg7u93mE2fd575g,https://api.spotify.com/v1/tracks/6pUCvNAZg7u93mE2fd575g,https://api.spotify.com/v1/audio-analysis/6pUCvNAZg7u93mE2fd575g,350333,4,7
251,5TsjK0VrkfqNYECQ8zJtn4,"Violin Concerto No.2 in E, BWV 1042: 3. Allegro assai","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,180560,2,0.378,0.143,3,-22.403,1,0.0476,0.851,0.00117,0.0715,0.675,167.778,audio_features,spotify:track:5TsjK0VrkfqNYECQ8zJtn4,https://api.spotify.com/v1/tracks/5TsjK0VrkfqNYECQ8zJtn4,https://api.spotify.com/v1/audio-analysis/5TsjK0VrkfqNYECQ8zJtn4,180560,3,1
252,5Bdjjk3SmSjSqNqGcwP3Zq,"Concerto for 2 Violins, Strings, and Continuo in D minor, BWV 1043: 1. Vivace","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,235906,6,0.539,0.246,1,-20.818,0,0.0493,0.849,0.0058,0.107,0.762,93.328,audio_features,spotify:track:5Bdjjk3SmSjSqNqGcwP3Zq,https://api.spotify.com/v1/tracks/5Bdjjk3SmSjSqNqGcwP3Zq,https://api.spotify.com/v1/audio-analysis/5Bdjjk3SmSjSqNqGcwP3Zq,235907,4,8
253,1TPyocerC5hjVSBRTxNBTL,"Concerto for 2 Violins, Strings, and Continuo in D minor, BWV 1043: 3. Allegro","Bach, J.S.: Violin Concertos 1 & 2",Johann Sebastian Bach,1982-01-01,287653,2,0.524,0.25,1,-20.546,0,0.0471,0.814,0.0181,0.0902,0.659,98.184,audio_features,spotify:track:1TPyocerC5hjVSBRTxNBTL,https://api.spotify.com/v1/tracks/1TPyocerC5hjVSBRTxNBTL,https://api.spotify.com/v1/audio-analysis/1TPyocerC5hjVSBRTxNBTL,287653,3,1
254,5Z1kjTgKJVWvEizpZc3G1S,"Bach, J.S.: Violin Partita No. 2 in D Minor, BWV 1004: V. Chaconne",Bach - Solo Violin Sonatas,Johann Sebastian Bach,1988-11-14,946800,47,0.245,0.109,2,-18.066,1,0.045,0.991,0.744,0.127,0.209,101.702,audio_features,spotify:track:5Z1kjTgKJVWvEizpZc3G1S,https://api.spotify.com/v1/tracks/5Z1kjTgKJVWvEizpZc3G1S,https://api.spotify.com/v1/audio-analysis/5Z1kjTgKJVWvEizpZc3G1S,946800,1,3
255,3Q965dldkjHu86WjivWybh,"Bach, J.S.: Violin Partita No. 3 in E Major, BWV 1006: III. Gavotte en rondeau",Bach - Solo Violin Sonatas,Johann Sebastian Bach,1988-11-14,195840,20,0.368,0.0684,4,-17.812,1,0.0547,0.993,0.107,0.208,0.799,146.771,audio_features,spotify:track:3Q965dldkjHu86WjivWybh,https://api.spotify.com/v1/tracks/3Q965dldkjHu86WjivWybh,https://api.spotify.com/v1/audio-analysis/3Q965dldkjHu86WjivWybh,195840,4,1
256,1QXSeyH2adp7tcNCOWVcec,"Bach, J.S.: Violin Partita No. 1 in B Minor, BWV 1002: VIII. Double",Bach - Solo Violin Sonatas,Johann Sebastian Bach,1988-11-14,207333,20,0.334,0.198,11,-16.803,0,0.0699,0.994,0.37,0.12,0.962,92.363,audio_features,spotify:track:1QXSeyH2adp7tcNCOWVcec,https://api.spotify.com/v1/tracks/1QXSeyH2adp7tcNCOWVcec,https://api.spotify.com/v1/audio-analysis/1QXSeyH2adp7tcNCOWVcec,207333,5,1
257,2moM77MxMK0Mbaaf48KhzU,"Bach, J.S.: Violin Partita No. 1 in B Minor, BWV 1002: IV. Double",Bach - Solo Violin Sonatas,Johann Sebastian Bach,1988-11-14,202426,21,0.335,0.29,11,-19.153,0,0.0439,0.988,0.704,0.205,0.956,143.616,audio_features,spotify:track:2moM77MxMK0Mbaaf48KhzU,https://api.spotify.com/v1/tracks/2moM77MxMK0Mbaaf48KhzU,https://api.spotify.com/v1/audio-analysis/2moM77MxMK0Mbaaf48KhzU,202427,3,9
258,7ftsdGd4xeqDvpTjJbCdyO,"Bach, J.S.: Solo Violin Sonata No. 1 in G Minor, BWV 1001: IV. Presto",Bach - Solo Violin Sonatas,Johann Sebastian Bach,1988-11-14,210373,28,0.353,0.261,7,-17.247,0,0.0524,0.989,0.748,0.17,0.812,94.467,audio_features,spotify:track:7ftsdGd4xeqDvpTjJbCdyO,https://api.spotify.com/v1/tracks/7ftsdGd4xeqDvpTjJbCdyO,https://api.spotify.com/v1/audio-analysis/7ftsdGd4xeqDvpTjJbCdyO,210373,3,9
259,3sf6l4HQPrR3lNvaR42Sgy,"Bach, J.S.: Solo Violin Sonata No. 1 in G Minor, BWV 1001: I. Adagio",Bach - Solo Violin Sonatas,Johann Sebastian Bach,1988-11-14,267000,28,0.117,0.106,0,-20.801,0,0.0491,0.987,0.738,0.227,0.172,77.287,audio_features,spotify:track:3sf6l4HQPrR3lNvaR42Sgy,https://api.spotify.com/v1/tracks/3sf6l4HQPrR3lNvaR42Sgy,https://api.spotify.com/v1/audio-analysis/3sf6l4HQPrR3lNvaR42Sgy,267000,3,3
260,3e2xgf5P3RBDw2iao5ed7A,"Partita for Violin Solo No.2 in D minor, BWV 1004: 5. Ciaccona",Bach: The Sonatas And Partitas For Violin Solo,Johann Sebastian Bach,2006-10-20,784680,25,0.347,0.121,1,-18.741,1,0.0449,0.994,0.753,0.0665,0.348,110.145,audio_features,spotify:track:3e2xgf5P3RBDw2iao5ed7A,https://api.spotify.com/v1/tracks/3e2xgf5P3RBDw2iao5ed7A,https://api.spotify.com/v1/audio-analysis/3e2xgf5P3RBDw2iao5ed7A,784680,3,3
261,5SCz9Tvobw9mRdNpFwUsDo,"Haydn: Cello Concerto No. 1 in C Major, Hob. VIIb:1: III. Allegro molto",Haydn: Cello Concertos Nos 1 & 2,Franz Joseph Haydn,1976,383573,24,0.506,0.21,0,-20.176,1,0.044,0.982,0.896,0.101,0.541,80.992,audio_features,spotify:track:5SCz9Tvobw9mRdNpFwUsDo,https://api.spotify.com/v1/tracks/5SCz9Tvobw9mRdNpFwUsDo,https://api.spotify.com/v1/audio-analysis/5SCz9Tvobw9mRdNpFwUsDo,383573,4,9
262,5mW8ZxPJ8xzQVZP9oA78sn,"Keyboard Sonata in D Minor, K.141/L.422/P.271",Martha Argerich,Martha Argerich,2010-12-01,193266,8,0.311,0.267,2,-22.603,0,0.059,0.989,0.93,0.72,0.365,156.162,audio_features,spotify:track:5mW8ZxPJ8xzQVZP9oA78sn,https://api.spotify.com/v1/tracks/5mW8ZxPJ8xzQVZP9oA78sn,https://api.spotify.com/v1/audio-analysis/5mW8ZxPJ8xzQVZP9oA78sn,193267,3,3
263,11XxgPI5t3rGuKPfKNwjBF,"Kol Nidrei, Op. 47 - Live",Mischa Maisky & Avner Biron (Live),Mischa Maisky,2011-12-01,637186,1,0.104,0.0717,2,-26.942,0,0.0414,0.879,0.849,0.137,0.0583,84.061,audio_features,spotify:track:11XxgPI5t3rGuKPfKNwjBF,https://api.spotify.com/v1/tracks/11XxgPI5t3rGuKPfKNwjBF,https://api.spotify.com/v1/audio-analysis/11XxgPI5t3rGuKPfKNwjBF,637187,4,3
264,43ujfPQGfCHjVEQSEG1TjX,"Bach, J.S.: Cello Suite No. 1 in G Major, BWV 1007: I. Prelude",Bach: Cello Suites,Johann Sebastian Bach,1995-01-05,124413,32,0.357,0.111,7,-23.939,1,0.0788,0.978,0.822,0.121,0.655,90.79,audio_features,spotify:track:43ujfPQGfCHjVEQSEG1TjX,https://api.spotify.com/v1/tracks/43ujfPQGfCHjVEQSEG1TjX,https://api.spotify.com/v1/audio-analysis/43ujfPQGfCHjVEQSEG1TjX,124413,4,3
265,1J5b6ZoFkWOKImev99epZZ,"Bach, J.S.: Cello Suite No. 3 in C Major, BWV 1009: V. Bourrée I",Bach: Cello Suites,Johann Sebastian Bach,1995-01-05,116800,20,0.316,0.0164,0,-28.277,1,0.0502,0.979,0.902,0.114,0.588,115.241,audio_features,spotify:track:1J5b6ZoFkWOKImev99epZZ,https://api.spotify.com/v1/tracks/1J5b6ZoFkWOKImev99epZZ,https://api.spotify.com/v1/audio-analysis/1J5b6ZoFkWOKImev99epZZ,116800,4,3
266,3Iu0HT5MvAHKNyuBxhNGQX,"Bach, J.S.: Cello Suite No. 5 in C Minor, BWV 1011: I. Prelude",Bach: Cello Suites,Johann Sebastian Bach,1995-01-05,443373,24,0.137,0.0862,5,-23.063,0,0.0446,0.957,0.917,0.118,0.064,69.245,audio_features,spotify:track:3Iu0HT5MvAHKNyuBxhNGQX,https://api.spotify.com/v1/tracks/3Iu0HT5MvAHKNyuBxhNGQX,https://api.spotify.com/v1/audio-analysis/3Iu0HT5MvAHKNyuBxhNGQX,443373,3,3
267,2jKRL88TWwkU3NXq25w6xr,"Bach, J.S.: Cello Suite No. 1 in G Major, BWV 1007: V. Menuet I",Bach: Cello Suites,Johann Sebastian Bach,1995-01-05,77253,26,0.302,0.0288,7,-28.138,1,0.0579,0.979,0.901,0.105,0.485,61.19,audio_features,spotify:track:2jKRL88TWwkU3NXq25w6xr,https://api.spotify.com/v1/tracks/2jKRL88TWwkU3NXq25w6xr,https://api.spotify.com/v1/audio-analysis/2jKRL88TWwkU3NXq25w6xr,77253,4,3
268,21Hol2YEh0KDWsW3SlVnRb,"Vivaldi: Concerto for 2 Cellos in G Minor, RV 531: I. Allegro","Vivaldi : Double & Triple Concertos, 'Il proteo'",Antonio Vivaldi,1995-03-01,231919,10,0.511,0.174,7,-20.268,0,0.0445,0.938,0.884,0.108,0.584,106.309,audio_features,spotify:track:21Hol2YEh0KDWsW3SlVnRb,https://api.spotify.com/v1/tracks/21Hol2YEh0KDWsW3SlVnRb,https://api.spotify.com/v1/audio-analysis/21Hol2YEh0KDWsW3SlVnRb,231920,4,9
269,0XjtfG259st7yLiKvuEsLJ,Daniell Batchelar: Mounsier's Almaine (1610),Robin Is To The Greenwood Gone - Elizabethan Lute Music,Paul O'Dette,2005-11-22,340733,29,0.286,0.0146,6,-39.178,1,0.0531,0.971,0.867,0.0873,0.587,123.586,audio_features,spotify:track:0XjtfG259st7yLiKvuEsLJ,https://api.spotify.com/v1/tracks/0XjtfG259st7yLiKvuEsLJ,https://api.spotify.com/v1/audio-analysis/0XjtfG259st7yLiKvuEsLJ,340733,4,3
